system:index,ID,mean,median,source,stdDev,.geo
1_1_19911109_20,UCDSNM016357,0.16177808970212937,0.14456459879875183,LANDSAT/LT5_L1T_8DAY_NDVI/19911109,0.06086778486464735,
1_1_19911109_23,UCDSNM016769,0.18228354987998804,0.17270883172750473,LANDSAT/LT5_L1T_8DAY_NDVI/19911109,0.028008708513047997,
1_1_19911125_3,UCDSNM000426,0.11120885417344267,0.11839567445582005,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.050584456531560316,
1_1_19911125_4,UCDSNM001115,0.029324554684055582,-8.609023773007923E-4,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.06166447461809453,
1_1_19911125_22,UCDSNM016589,0.19261059288038027,0.1852828711271286,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.036596915029230646,
1_1_19911125_19,UCDSNM015782,0.328886602892653,0.3289654453595479,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.06303738063067772,
1_1_19911125_7,UCDSNM005339,0.14076170364463128,0.15192202726999918,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.07526590487412438,
1_1_19911125_21,UCDSNM016565,0.1560987305516998,0.16226191818714142,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.023618861664032927,
1_1_19911125_20,UCDSNM016357,0.22792986840009688,0.2055850774049759,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.13819887598956135,
1_1_19911125_23,UCDSNM016769,0.24902120232582092,0.22381076961755753,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.07000777518288882,
1_1_19911125_2,UCDSNM000195,0.23166239527719362,0.22211526334285736,LANDSAT/LT5_L1T_8DAY_NDVI/19911125,0.07298952957373019,
1_1_19911211_3,UCDSNM000426,0.16503488718477294,0.1631125728361798,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.045677672096021776,
1_1_19911211_4,UCDSNM001115,0.06571897816849305,0.03611862174037731,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.06065471605557976,
1_1_19911211_22,UCDSNM016589,0.1815828796168533,0.18200482055544853,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.03777856862305133,
1_1_19911211_19,UCDSNM015782,0.1024584398492352,0.10323427617549896,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.015012893697334974,
1_1_19911211_7,UCDSNM005339,0.06422742760708827,0.03256400302052498,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.055140750880801205,
1_1_19911211_21,UCDSNM016565,0.1444268642614285,0.15142171829938889,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.038227453432033924,
1_1_19911211_20,UCDSNM016357,0.13286990150809289,0.11675093322992325,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.04676282965393702,
1_1_19911211_23,UCDSNM016769,0.22570503689348698,0.2283666431903839,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.01829935150033163,
1_1_19911211_2,UCDSNM000195,0.28012162180883543,0.27166101336479187,LANDSAT/LT5_L1T_8DAY_NDVI/19911211,0.08500648898085492,
1_1_19911227_3,UCDSNM000426,0.16751791082680567,0.16248741989905854,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.04382793591915392,
1_1_19911227_4,UCDSNM001115,0.06254932270929005,0.028272941974656924,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.07274655527245448,
1_1_19911227_22,UCDSNM016589,0.09276067310038509,0.08935244008898735,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.024570172884401463,
1_1_19911227_19,UCDSNM015782,0.050312683765346616,0.038517728447914124,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.038291090811450795,
1_1_19911227_7,UCDSNM005339,0.06673106771909823,0.03270870726555586,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.07044839657384969,
1_1_19911227_21,UCDSNM016565,0.05274285174285372,0.05302950367331505,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.008959868460531373,
1_1_19911227_20,UCDSNM016357,0.10160229757428169,0.08058148622512817,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.06609670853790194,
1_1_19911227_23,UCDSNM016769,0.09448146835590403,0.07394666224718094,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.045935680298734335,
1_1_19911227_2,UCDSNM000195,0.21923659262912615,0.19756052643060684,LANDSAT/LT5_L1T_8DAY_NDVI/19911227,0.09515051964276207,
1_1_19920101_22,UCDSNM016589,0.09276067310038509,0.08935244008898735,LANDSAT/LT5_L1T_8DAY_NDVI/19920101,0.024570172884401463,
1_1_19920101_19,UCDSNM015782,0.050312683765346616,0.038517728447914124,LANDSAT/LT5_L1T_8DAY_NDVI/19920101,0.038291090811450795,
1_1_19920101_21,UCDSNM016565,0.05274285174285372,0.05302950367331505,LANDSAT/LT5_L1T_8DAY_NDVI/19920101,0.008959868460531373,
1_1_19920101_20,UCDSNM016357,0.10160229757428169,0.08058148622512817,LANDSAT/LT5_L1T_8DAY_NDVI/19920101,0.06609670853790194,
1_1_19920101_23,UCDSNM016769,0.09448146835590403,0.07394666224718094,LANDSAT/LT5_L1T_8DAY_NDVI/19920101,0.045935680298734335,
1_1_19920109_3,UCDSNM000426,0.030010691347087146,0.022526250633446477,LANDSAT/LT5_L1T_8DAY_NDVI/19920109,0.029211945308077535,
1_1_19920109_4,UCDSNM001115,0.051496043456170315,0.0243044803466867,LANDSAT/LT5_L1T_8DAY_NDVI/19920109,0.05378106153439052,
1_1_19920109_7,UCDSNM005339,0.052696128995837956,0.024961504464348156,LANDSAT/LT5_L1T_8DAY_NDVI/19920109,0.0496278387254896,
1_1_19920109_2,UCDSNM000195,0.12315697577183268,0.1061076745390892,LANDSAT/LT5_L1T_8DAY_NDVI/19920109,0.07881080319197305,
1_1_19920117_22,UCDSNM016589,0.14159600744280246,0.14046071469783783,LANDSAT/LT5_L1T_8DAY_NDVI/19920117,0.011351411462262918,
1_1_19920117_19,UCDSNM015782,0.028590842378185037,0.010832703672349453,LANDSAT/LT5_L1T_8DAY_NDVI/19920117,0.04960801823691676,
1_1_19920117_21,UCDSNM016565,0.09668886801227927,0.0989820696413517,LANDSAT/LT5_L1T_8DAY_NDVI/19920117,0.015822682983337527,
1_1_19920117_20,UCDSNM016357,0.10448291234672069,0.10717079788446426,LANDSAT/LT5_L1T_8DAY_NDVI/19920117,0.07309885245307882,
1_1_19920117_23,UCDSNM016769,0.14511233009397984,0.14919251203536987,LANDSAT/LT5_L1T_8DAY_NDVI/19920117,0.03825273219962799,
1_1_19920210_3,UCDSNM000426,0.03147558842505333,0.03108600505437311,LANDSAT/LT5_L1T_8DAY_NDVI/19920210,0.005842080079910703,
1_1_19920210_4,UCDSNM001115,0.042424082689109646,0.042596800873676934,LANDSAT/LT5_L1T_8DAY_NDVI/19920210,0.006128385330456087,
1_1_19920210_7,UCDSNM005339,0.026415192354679776,0.022389592602849007,LANDSAT/LT5_L1T_8DAY_NDVI/19920210,0.01237763160206906,
1_1_19920210_2,UCDSNM000195,0.024292481664036,0.024367264471948147,LANDSAT/LT5_L1T_8DAY_NDVI/19920210,0.004582067297050911,
1_1_19920226_3,UCDSNM000426,-0.012765106078695364,-0.018547553678187365,LANDSAT/LT5_L1T_8DAY_NDVI/19920226,0.024776486676098497,
1_1_19920226_4,UCDSNM001115,0.02109007595914008,0.016229685244930757,LANDSAT/LT5_L1T_8DAY_NDVI/19920226,0.015763183343420677,
1_1_19920226_7,UCDSNM005339,0.006004896349990753,0.0014248216757550836,LANDSAT/LT5_L1T_8DAY_NDVI/19920226,0.01158863144592901,
1_1_19920226_2,UCDSNM000195,0.0851287165922778,0.08553315699100494,LANDSAT/LT5_L1T_8DAY_NDVI/19920226,0.007163866588532062,
1_1_19920313_3,UCDSNM000426,-0.02748401503956881,-0.03624557076574682,LANDSAT/LT5_L1T_8DAY_NDVI/19920313,0.028759872962670123,
1_1_19920313_4,UCDSNM001115,-0.0025253840191219114,-0.023003130973804565,LANDSAT/LT5_L1T_8DAY_NDVI/19920313,0.042829313556505155,
1_1_19920313_7,UCDSNM005339,-0.003798343340625589,-0.028850420378148556,LANDSAT/LT5_L1T_8DAY_NDVI/19920313,0.04305599810195391,
1_1_19920313_2,UCDSNM000195,0.0680651286300937,0.07593647390604019,LANDSAT/LT5_L1T_8DAY_NDVI/19920313,0.06611384918023662,
1_1_19920321_12,UCDSNM011600,0.042266233073295315,0.028770940378308296,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.036205049064908144,
1_1_19920321_22,UCDSNM016589,0.18872146834747508,0.1835657801929411,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.028734092663997495,
1_1_19920321_19,UCDSNM015782,0.06696451118901618,0.0505252368748188,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.08105181273698911,
1_1_19920321_6,UCDSNM004476,0.03801814728864917,0.03077423758804798,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.02234052574311071,
1_1_19920321_10,UCDSNM011455,0.03364047437207773,0.031094614416360855,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.015013037616429564,
1_1_19920321_9,UCDSNM011447,0.02324928653736909,0.019582935329526662,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.014521383236077197,
1_1_19920321_11,UCDSNM011536,0.07207705559475082,0.07950720191001892,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.02415658256685374,
1_1_19920321_7,UCDSNM005339,0.052770986755409935,0.04933546483516693,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.025751399814236856,
1_1_19920321_21,UCDSNM016565,0.19273399809996286,0.19487961381673813,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.01875616709099985,
1_1_19920321_20,UCDSNM016357,0.10699290692806245,0.1036255806684494,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.015629081622030645,
1_1_19920321_23,UCDSNM016769,0.041707113229980074,0.04238848015666008,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.004199198239624871,
1_1_19920321_5,UCDSNM003796,0.07568939148702404,0.06191926449537277,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.0381616857335514,
1_1_19920321_8,UCDSNM009725,0.19047009944915771,0.1860356330871582,LANDSAT/LT5_L1T_8DAY_NDVI/19920321,0.03184240018598126,
1_1_19920329_3,UCDSNM000426,0.019006396060783953,0.016131961308419703,LANDSAT/LT5_L1T_8DAY_NDVI/19920329,0.019386581951273584,
1_1_19920329_4,UCDSNM001115,0.038911937125451726,0.029042093441463433,LANDSAT/LT5_L1T_8DAY_NDVI/19920329,0.02580727870636148,
1_1_19920329_7,UCDSNM005339,0.09624034504332904,0.10998626053333282,LANDSAT/LT5_L1T_8DAY_NDVI/19920329,0.024460135295124284,
1_1_19920329_2,UCDSNM000195,0.10745211424572128,0.10802397131919861,LANDSAT/LT5_L1T_8DAY_NDVI/19920329,0.002933764762762847,
1_1_19920406_12,UCDSNM011600,0.09893071820202942,0.1020505925019582,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.07894131306352281,
1_1_19920406_22,UCDSNM016589,0.2111448275796864,0.1993706151843071,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.03479479141362062,
1_1_19920406_19,UCDSNM015782,0.28672547261793535,0.284564346075058,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.04793257471489225,
1_1_19920406_6,UCDSNM004476,-0.015177312341553194,-0.030277101323008537,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.04078243716850115,
1_1_19920406_10,UCDSNM011455,-0.027412860342467735,-0.030547348037362098,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.021530048186326516,
1_1_19920406_9,UCDSNM011447,-0.03696013567969203,-0.04373463615775108,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.017445307502721576,
1_1_19920406_11,UCDSNM011536,0.022892228277626037,-0.009496289538219571,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.07081285228050413,
1_1_19920406_7,UCDSNM005339,-0.02136817324535105,-0.03325070689121882,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.027821905251998798,
1_1_19920406_21,UCDSNM016565,0.2262757010757923,0.2366282269358635,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.03703176514961283,
1_1_19920406_20,UCDSNM016357,0.036547532826662066,0.03675924986600876,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.0037955430563848644,
1_1_19920406_23,UCDSNM016769,0.15303412483384213,0.15107669681310654,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.015197395731078043,
1_1_19920406_5,UCDSNM003796,0.06382426077669318,0.042988039553165436,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.08134570549899595,
1_1_19920406_8,UCDSNM009725,0.41881829500198364,0.4054199159145355,LANDSAT/LT5_L1T_8DAY_NDVI/19920406,0.028770478759377854,
1_1_19920414_3,UCDSNM000426,0.18973737235317467,0.18938645887739805,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.06779521835837808,
1_1_19920414_4,UCDSNM001115,0.07425795902844205,0.05464368310963942,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.041125929734819766,
1_1_19920414_12,UCDSNM011600,0.029262274831681947,0.031121674925088882,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.009693960765798152,
1_1_19920414_18,UCDSNM014503,0.035762665742566146,0.03530065396002361,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.003360379006220287,
1_1_19920414_10,UCDSNM011455,0.018284654710441828,0.018370842561125755,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0028380963743166398,
1_1_19920414_9,UCDSNM011447,0.020586166259211797,0.020581848919391632,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0033336582229406687,
1_1_19920414_11,UCDSNM011536,0.0319445233437277,0.03147067129611969,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0029132150947355708,
1_1_19920414_16,UCDSNM013064,0.03599839899688959,0.03608176112174988,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0029729483913728907,
1_1_19920414_15,UCDSNM012985,0.033375769006935035,0.03439528867602348,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0034829091294018293,
1_1_19920414_14,UCDSNM012863,0.04933437779545784,0.049502309411764145,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0036255892290796314,
1_1_19920414_17,UCDSNM014209,0.04024180769920349,0.04045869782567024,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.004234090443398642,
1_1_19920414_2,UCDSNM000195,0.1830502524971962,0.19021500647068024,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.02603718022534235,
1_1_19920414_13,UCDSNM012349,0.038170998295148216,0.03918721526861191,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0014371478261861297,
1_1_19920422_12,UCDSNM011600,0.13323631781181228,0.13216394931077957,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.03291540531564415,
1_1_19920422_22,UCDSNM016589,0.15494405177481677,0.1514275848865509,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.03139145517959546,
1_1_19920422_19,UCDSNM015782,0.37173608371189665,0.37251225113868713,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.06227848296409889,
1_1_19920422_6,UCDSNM004476,0.013042438642582123,3.352788589836564E-4,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.03540177448179116,
1_1_19920422_10,UCDSNM011455,-0.02070831597380415,-0.026180692549262728,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.016940151899219442,
1_1_19920422_9,UCDSNM011447,-0.02037752990266502,-0.024217110499739646,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.012726144362222686,
1_1_19920422_11,UCDSNM011536,0.04203569361319145,0.026512890122830868,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.04863513462860688,
1_1_19920422_7,UCDSNM005339,8.701532333566064E-4,-0.008555063977837563,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.022587128241967663,
1_1_19920422_21,UCDSNM016565,0.1069711446762085,0.11272011697292328,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.02198407256175957,
1_1_19920422_20,UCDSNM016357,0.13853531032800676,0.13166356086730957,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.04533189864234559,
1_1_19920422_23,UCDSNM016769,0.2437673502912124,0.2425949051976204,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.043318989722066735,
1_1_19920422_5,UCDSNM003796,0.11522027037360451,0.15414507687091827,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.07321195316599399,
1_1_19920422_8,UCDSNM009725,0.28653267621994016,0.28654852509498596,LANDSAT/LT5_L1T_8DAY_NDVI/19920422,0.008057230708234185,
1_1_19920430_3,UCDSNM000426,0.19117371897709518,0.18654176928748975,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.04448829670081472,
1_1_19920430_4,UCDSNM001115,0.04301475440796517,0.04155977442860603,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.0366397327049112,
1_1_19920430_12,UCDSNM011600,0.317623981457216,0.3175404965877533,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.07027828544389672,
1_1_19920430_18,UCDSNM014503,0.22089708116492582,0.22743792997466195,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.05689393470829402,
1_1_19920430_10,UCDSNM011455,-0.01716063088471336,-0.021744582802057266,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.02182680431410802,
1_1_19920430_9,UCDSNM011447,-0.020031471279960696,-0.02514579053968191,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.02099387881949277,
1_1_19920430_11,UCDSNM011536,0.05610945474888597,0.022068302147090435,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.09659117445018078,
1_1_19920430_16,UCDSNM013064,0.1683834704570472,0.15771641582250595,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.08156250928589841,
1_1_19920430_7,UCDSNM005339,0.0875519255648388,0.0749075785279274,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.06599663167775352,
1_1_19920430_15,UCDSNM012985,0.10125180562450127,0.09931089729070663,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.05575719877787013,
1_1_19920430_14,UCDSNM012863,0.48112134337425233,0.4908705949783325,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.03106612670403535,
1_1_19920430_17,UCDSNM014209,0.2247208462884793,0.25090253353118896,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.09299349593985509,
1_1_19920430_2,UCDSNM000195,0.21267362896885192,0.211650088429451,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.01645294139710884,
1_1_19920430_8,UCDSNM009725,0.46782087683677676,0.4618811309337616,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.04534116836811532,
1_1_19920430_13,UCDSNM012349,0.3655193547407786,0.3493938744068146,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.02651626362515702,
1_1_19920508_22,UCDSNM016589,0.24833640914171115,0.24560919404029846,LANDSAT/LT5_L1T_8DAY_NDVI/19920508,0.028423166235764075,
1_1_19920508_19,UCDSNM015782,0.2600877113885932,0.21199552714824677,LANDSAT/LT5_L1T_8DAY_NDVI/19920508,0.1597730605643914,
1_1_19920508_21,UCDSNM016565,0.25755942054092884,0.2565911263227463,LANDSAT/LT5_L1T_8DAY_NDVI/19920508,0.04120267395392568,
1_1_19920508_20,UCDSNM016357,0.39379461407661437,0.398406445980072,LANDSAT/LT5_L1T_8DAY_NDVI/19920508,0.06548960215799689,
1_1_19920508_23,UCDSNM016769,0.421456682185332,0.4161149561405182,LANDSAT/LT5_L1T_8DAY_NDVI/19920508,0.055946011411318386,
1_1_19920516_3,UCDSNM000426,0.2961738332190935,0.2795592358237819,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.10271099779754489,
1_1_19920516_4,UCDSNM001115,0.19739540195899577,0.19613926881744015,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.04756523421904785,
1_1_19920516_12,UCDSNM011600,0.42910198733656113,0.44023337960243225,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.08752834997765847,
1_1_19920516_18,UCDSNM014503,0.3566507762769085,0.34597623561109814,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.08356056247764765,
1_1_19920516_10,UCDSNM011455,0.06750800748912818,0.05843966268002987,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.05742848820004385,
1_1_19920516_9,UCDSNM011447,0.06782010425538626,0.05812729336321354,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.06801332405532724,
1_1_19920516_11,UCDSNM011536,0.2445597370110807,0.2494785189628601,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.0683713382355333,
1_1_19920516_16,UCDSNM013064,0.3925469897687435,0.38894331455230713,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.04206794571988458,
1_1_19920516_7,UCDSNM005339,0.18253723398018418,0.17362060397863388,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.03741620491326616,
1_1_19920516_15,UCDSNM012985,0.2724268964745782,0.27126553654670715,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.047276523058079445,
1_1_19920516_14,UCDSNM012863,0.5510265052318573,0.5434318780899048,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.058191587491661874,
1_1_19920516_17,UCDSNM014209,0.37526620351351225,0.3768698573112488,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.03958876433442843,
1_1_19920516_2,UCDSNM000195,0.41809589735099245,0.405436635017395,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.04560592245201053,
1_1_19920516_8,UCDSNM009725,0.43706610798835754,0.4376143217086792,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.041023407315581344,
1_1_19920516_13,UCDSNM012349,0.5162593324979147,0.5125821232795715,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.020847861064507603,
1_1_19920524_12,UCDSNM011600,0.08509041168463982,0.08092436194419861,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.01858950137630384,
1_1_19920524_22,UCDSNM016589,0.25437119616827836,0.25330692529678345,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.022780609856989986,
1_1_19920524_19,UCDSNM015782,0.5576680869191557,0.565679669380188,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.06379460619355862,
1_1_19920524_6,UCDSNM004476,0.2595140315868236,0.2695244401693344,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.043821451563659276,
1_1_19920524_10,UCDSNM011455,0.17231721138315542,0.17230644822120667,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.04062589112778714,
1_1_19920524_9,UCDSNM011447,0.16772650575472248,0.16571520268917084,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.03771131783654427,
1_1_19920524_11,UCDSNM011536,0.21425409189292363,0.2101755142211914,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.028442169017610958,
1_1_19920524_7,UCDSNM005339,0.1303473412153426,0.13072441518306732,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.015396704323776244,
1_1_19920524_21,UCDSNM016565,0.262415320922931,0.2649296373128891,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.028622760296148547,
1_1_19920524_20,UCDSNM016357,0.4820589160919189,0.484273761510849,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.06895332758866474,
1_1_19920524_23,UCDSNM016769,0.3688535504043102,0.3646106421947479,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.055732335377148196,
1_1_19920524_5,UCDSNM003796,0.5291670452464711,0.5284072756767273,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.05517028305964502,
1_1_19920524_8,UCDSNM009725,0.12379679232835769,0.12553173303604126,LANDSAT/LT5_L1T_8DAY_NDVI/19920524,0.004338196187918333,
1_1_19920601_3,UCDSNM000426,0.357543439758404,0.32602985227694276,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.14401539813409864,
1_1_19920601_4,UCDSNM001115,0.3087489647022018,0.3145874202251434,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.0940945127512167,
1_1_19920601_12,UCDSNM011600,0.15385597132369133,0.14688876569271087,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.04593904147406371,
1_1_19920601_18,UCDSNM014503,0.4939579188185907,0.47807034850120544,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.1014863618674421,
1_1_19920601_10,UCDSNM011455,0.31858798450723824,0.3079473276933034,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.10909768630342405,
1_1_19920601_9,UCDSNM011447,0.35239262878894806,0.36165250837802887,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.09895150250975807,
1_1_19920601_11,UCDSNM011536,0.5151902990681785,0.5240389704704285,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.09292833231190165,
1_1_19920601_16,UCDSNM013064,0.5805355481803417,0.5796763300895691,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.054255627818072694,
1_1_19920601_7,UCDSNM005339,0.27782861419608085,0.2716107964515686,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.05324808031529148,
1_1_19920601_15,UCDSNM012985,0.47555857354944403,0.4690476953983307,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.04035086948245941,
1_1_19920601_14,UCDSNM012863,0.6176228880882263,0.6101150512695312,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.05577099812712347,
1_1_19920601_17,UCDSNM014209,0.5404069744623624,0.548609733581543,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.0687025289961963,
1_1_19920601_2,UCDSNM000195,0.5156489759683609,0.4948871284723282,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.0495891559056353,
1_1_19920601_8,UCDSNM009725,0.41362786293029785,0.4259350895881653,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.03918551696454973,
1_1_19920601_13,UCDSNM012349,0.6428274909655253,0.6533091068267822,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.017174826689332623,
1_1_19920609_12,UCDSNM011600,0.5830821285018097,0.6061865538358688,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.09521412045120851,
1_1_19920609_22,UCDSNM016589,0.23767579668158784,0.2340807318687439,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.020784256239545974,
1_1_19920609_19,UCDSNM015782,0.5491107142233587,0.5640828013420105,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.0775739532981227,
1_1_19920609_6,UCDSNM004476,0.45072464313771987,0.44725751876831055,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.04516530136524708,
1_1_19920609_10,UCDSNM011455,0.40438698465004563,0.4028891324996948,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.13965351957725483,
1_1_19920609_9,UCDSNM011447,0.4701585059778558,0.4746408611536026,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.1321208457042842,
1_1_19920609_11,UCDSNM011536,0.5681783599512917,0.5920479595661163,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.10322684873395549,
1_1_19920609_7,UCDSNM005339,0.3047535863150372,0.3081200644373894,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.056222095713694,
1_1_19920609_21,UCDSNM016565,0.23758788220584393,0.23923463374376297,LANDSAT/LT5_L1T_8DAY_NDVI/19920609,0.02822069363086418,
