system:index,image_date,mean,median,source,std,variance,.geo
1_1_19970306,857606400000,{NDWI=0.9380264064395498},{NDWI=0.9425064153141446},LANDSAT/LT5_L1T_8DAY_NDWI/19970306,{NDWI=0.021997718561663385},{NDWI=4.838996219181498E-4},
1_1_19970314,858297600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970314,{NDWI=null},{NDWI=null},
1_1_19970322,858988800000,{NDWI=0.9475872426233646},{NDWI=0.9543185866909263},LANDSAT/LT5_L1T_8DAY_NDWI/19970322,{NDWI=0.026142426271207702},{NDWI=6.834264513455307E-4},
1_1_19970330,859680000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970330,{NDWI=null},{NDWI=null},
1_1_19970407,860371200000,{NDWI=0.8878376891001797},{NDWI=0.9034177283697491},LANDSAT/LT5_L1T_8DAY_NDWI/19970407,{NDWI=0.043668770917523414},{NDWI=0.0019069615534471386},
1_1_19970415,861062400000,{NDWI=0.2078809840150359},{NDWI=0.20824933248870778},LANDSAT/LT5_L1T_8DAY_NDWI/19970415,{NDWI=0.015628378739606853},{NDWI=2.442462220285955E-4},
1_1_19970423,861753600000,{NDWI=0.6425423079303333},{NDWI=0.6740028041380423},LANDSAT/LT5_L1T_8DAY_NDWI/19970423,{NDWI=0.14088284204137413},{NDWI=0.01984797518165478},
1_1_19970501,862444800000,{NDWI=0.6667762733576159},{NDWI=0.7459355269869169},LANDSAT/LT5_L1T_8DAY_NDWI/19970501,{NDWI=0.2374243111858885},{NDWI=0.056370303542093624},
1_1_19970509,863136000000,{NDWI=0.013011277562398643},{NDWI=-0.05925272023955057},LANDSAT/LT5_L1T_8DAY_NDWI/19970509,{NDWI=0.21999976182875108},{NDWI=0.0483998952047072},
1_1_19970517,863827200000,{NDWI=0.16722205879691615},{NDWI=0.16508992947638035},LANDSAT/LT5_L1T_8DAY_NDWI/19970517,{NDWI=0.06587327332193042},{NDWI=0.004339288138145751},
1_1_19970525,864518400000,{NDWI=0.06829339969950603},{NDWI=0.059128582657825564},LANDSAT/LT5_L1T_8DAY_NDWI/19970525,{NDWI=0.15099952160315452},{NDWI=0.02280085552438153},
1_1_19970602,865209600000,{NDWI=0.13876977255662454},{NDWI=0.13487729754136957},LANDSAT/LT5_L1T_8DAY_NDWI/19970602,{NDWI=0.12347343891295767},{NDWI=0.01524569011699189},
1_1_19970610,865900800000,{NDWI=0.17621440572010075},{NDWI=0.17794620245695114},LANDSAT/LT5_L1T_8DAY_NDWI/19970610,{NDWI=0.14078400258293808},{NDWI=0.019820135383272718},
1_1_19970618,866592000000,{NDWI=0.18184939635216943},{NDWI=0.18544997427708063},LANDSAT/LT5_L1T_8DAY_NDWI/19970618,{NDWI=0.1396710955953649},{NDWI=0.019508014944809558},
1_1_19970626,867283200000,{NDWI=0.1892409677296996},{NDWI=0.19326196610927582},LANDSAT/LT5_L1T_8DAY_NDWI/19970626,{NDWI=0.1345506386554349},{NDWI=0.018103874362585416},
1_1_19970704,867974400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970704,{NDWI=null},{NDWI=null},
1_1_19970712,868665600000,{NDWI=0.17590559361627087},{NDWI=0.17775475180574826},LANDSAT/LT5_L1T_8DAY_NDWI/19970712,{NDWI=0.12455153103208152},{NDWI=0.015513083882435566},
1_1_19970720,869356800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970720,{NDWI=null},{NDWI=null},
1_1_19970728,870048000000,{NDWI=0.13702273761430317},{NDWI=0.1345487403018134},LANDSAT/LT5_L1T_8DAY_NDWI/19970728,{NDWI=0.11103309735153732},{NDWI=0.012328348707475964},
1_1_19970805,870739200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970805,{NDWI=null},{NDWI=null},
1_1_19970813,871430400000,{NDWI=0.12922236955598368},{NDWI=0.12717977828449673},LANDSAT/LT5_L1T_8DAY_NDWI/19970813,{NDWI=0.07625852535782422},{NDWI=0.0058153626897499205},
1_1_19970821,872121600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970821,{NDWI=null},{NDWI=null},
1_1_19970829,872812800000,{NDWI=0.021912457853467585},{NDWI=0.013857236941871435},LANDSAT/LT5_L1T_8DAY_NDWI/19970829,{NDWI=0.08624473493456396},{NDWI=0.007438154303933198},
1_1_19970906,873504000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970906,{NDWI=null},{NDWI=null},
1_1_19970914,874195200000,{NDWI=0.007280972250432542},{NDWI=-0.0062282444243984564},LANDSAT/LT5_L1T_8DAY_NDWI/19970914,{NDWI=0.0828246554947266},{NDWI=0.0068599235578201455},
1_1_19970922,874886400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970922,{NDWI=null},{NDWI=null},
1_1_19970930,875577600000,{NDWI=0.04238096502764012},{NDWI=0.017322361550253372},LANDSAT/LT5_L1T_8DAY_NDWI/19970930,{NDWI=0.12787502480815635},{NDWI=0.016352021969686603},
1_1_19971008,876268800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971008,{NDWI=null},{NDWI=null},
1_1_19971016,876960000000,{NDWI=-0.05259218603373884},{NDWI=-0.07160788671328472},LANDSAT/LT5_L1T_8DAY_NDWI/19971016,{NDWI=0.08509398245134145},{NDWI=0.007240985849429206},
1_1_19971024,877651200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971024,{NDWI=null},{NDWI=null},
1_1_19971101,878342400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971101,{NDWI=null},{NDWI=null},
1_1_19971109,879033600000,{NDWI=0.21737424276200526},{NDWI=0.21401874112839603},LANDSAT/LT5_L1T_8DAY_NDWI/19971109,{NDWI=0.03114475034984143},{NDWI=9.699954743539478E-4},
1_1_19971117,879724800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971117,{NDWI=null},{NDWI=null},
1_1_19971125,880416000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971125,{NDWI=null},{NDWI=null},
1_1_19971203,881107200000,{NDWI=0.7354270955821073},{NDWI=0.7476442771137886},LANDSAT/LT5_L1T_8DAY_NDWI/19971203,{NDWI=0.0368607465550446},{NDWI=0.0013587146365952323},
1_1_19971211,881798400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971211,{NDWI=null},{NDWI=null},
1_1_19971219,882489600000,{NDWI=0.7507603696880976},{NDWI=0.7551243916153908},LANDSAT/LT5_L1T_8DAY_NDWI/19971219,{NDWI=0.03728700529834491},{NDWI=0.0013903207641188012},
1_1_19971227,883180800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19971227,{NDWI=null},{NDWI=null},
1_1_19980101,883612800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980101,{NDWI=null},{NDWI=null},
1_1_19980109,884304000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980109,{NDWI=null},{NDWI=null},
1_1_19980117,884995200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980117,{NDWI=null},{NDWI=null},
1_1_19980125,885686400000,{NDWI=0.8578074964641825},{NDWI=0.8663912996267661},LANDSAT/LT5_L1T_8DAY_NDWI/19980125,{NDWI=0.03466835794924009},{NDWI=0.0012018950428966388},
1_1_19980202,886377600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980202,{NDWI=null},{NDWI=null},
1_1_19980210,887068800000,{NDWI=0.6605535108311769},{NDWI=0.6767746131671103},LANDSAT/LT5_L1T_8DAY_NDWI/19980210,{NDWI=0.07245724491358516},{NDWI=0.005250052340467262},
1_1_19980218,887760000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980218,{NDWI=null},{NDWI=null},
1_1_19980226,888451200000,{NDWI=0.25469200986705415},{NDWI=0.2514872442592274},LANDSAT/LT5_L1T_8DAY_NDWI/19980226,{NDWI=0.024756279249405017},{NDWI=6.128733622745214E-4},
1_1_19980306,889142400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980306,{NDWI=null},{NDWI=null},
1_1_19980314,889833600000,{NDWI=0.9286868245925922},{NDWI=0.9325641938392689},LANDSAT/LT5_L1T_8DAY_NDWI/19980314,{NDWI=0.019405182388316514},{NDWI=3.765611035238294E-4},
1_1_19980322,890524800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980322,{NDWI=null},{NDWI=null},
1_1_19980330,891216000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980330,{NDWI=null},{NDWI=null},
1_1_19980407,891907200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980407,{NDWI=null},{NDWI=null},
1_1_19980415,892598400000,{NDWI=0.7394944045350043},{NDWI=0.7378619800914418},LANDSAT/LT5_L1T_8DAY_NDWI/19980415,{NDWI=0.01624980926531886},{NDWI=2.640563011592427E-4},
1_1_19980423,893289600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980423,{NDWI=null},{NDWI=null},
1_1_19980501,893980800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980501,{NDWI=null},{NDWI=null},
1_1_19980509,894672000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980509,{NDWI=null},{NDWI=null},
1_1_19980517,895363200000,{NDWI=0.9068085204248559},{NDWI=0.9109736233949661},LANDSAT/LT5_L1T_8DAY_NDWI/19980517,{NDWI=0.02165349936953008},{NDWI=4.688740349462395E-4},
1_1_19980525,896054400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980525,{NDWI=null},{NDWI=null},
1_1_19980602,896745600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980602,{NDWI=null},{NDWI=null},
1_1_19980610,897436800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980610,{NDWI=null},{NDWI=null},
1_1_19980618,898128000000,{NDWI=0.8217893239578192},{NDWI=0.8786517530679703},LANDSAT/LT5_L1T_8DAY_NDWI/19980618,{NDWI=0.15639305954257246},{NDWI=0.024458789073086615},
1_1_19980626,898819200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980626,{NDWI=null},{NDWI=null},
1_1_19980704,899510400000,{NDWI=-0.03153166418616282},{NDWI=-0.06708235136772457},LANDSAT/LT5_L1T_8DAY_NDWI/19980704,{NDWI=0.19015899311488035},{NDWI=0.03616044266246511},
1_1_19980712,900201600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980712,{NDWI=null},{NDWI=null},
1_1_19980720,900892800000,{NDWI=0.13349895167294135},{NDWI=0.1459375839023029},LANDSAT/LT5_L1T_8DAY_NDWI/19980720,{NDWI=0.14257488722973635},{NDWI=0.020327598468572034},
1_1_19980728,901584000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980728,{NDWI=null},{NDWI=null},
1_1_19980805,902275200000,{NDWI=0.21591803393325676},{NDWI=0.2293707196201597},LANDSAT/LT5_L1T_8DAY_NDWI/19980805,{NDWI=0.13293244953582223},{NDWI=0.017671036139593924},
1_1_19980813,902966400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980813,{NDWI=null},{NDWI=null},
1_1_19980821,903657600000,{NDWI=0.20589032204653304},{NDWI=0.20792817730795254},LANDSAT/LT5_L1T_8DAY_NDWI/19980821,{NDWI=0.12434009195820818},{NDWI=0.015460458468175666},
1_1_19980829,904348800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980829,{NDWI=null},{NDWI=null},
1_1_19980906,905040000000,{NDWI=0.1885432652924235},{NDWI=0.18983020424842834},LANDSAT/LT5_L1T_8DAY_NDWI/19980906,{NDWI=0.10835158271546744},{NDWI=0.011740065476946783},
1_1_19980914,905731200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980914,{NDWI=null},{NDWI=null},
1_1_19980922,906422400000,{NDWI=0.09723139368940246},{NDWI=0.09878346655103895},LANDSAT/LT5_L1T_8DAY_NDWI/19980922,{NDWI=0.078285747290457},{NDWI=0.006128658228825295},
1_1_19980930,907113600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19980930,{NDWI=null},{NDWI=null},
1_1_19981008,907804800000,{NDWI=0.019201424907770034},{NDWI=0.005848556756973267},LANDSAT/LT5_L1T_8DAY_NDWI/19981008,{NDWI=0.09406447910012744},{NDWI=0.008848126228378312},
1_1_19981016,908496000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19981016,{NDWI=null},{NDWI=null},
1_1_19981024,909187200000,{NDWI=0.46331633563260977},{NDWI=0.39416841599676344},LANDSAT/LT5_L1T_8DAY_NDWI/19981024,{NDWI=0.21830180667616544},{NDWI=0.04765567879807791},
1_1_19981101,909878400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19981101,{NDWI=null},{NDWI=null},
1_1_19981109,910569600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19981109,{NDWI=null},{NDWI=null},
1_1_19981117,911260800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19981117,{NDWI=null},{NDWI=null},
1_1_19981125,911952000000,{NDWI=0.8009461106444525},{NDWI=0.7957194726401513},LANDSAT/LT5_L1T_8DAY_NDWI/19981125,{NDWI=0.027519934237910323},{NDWI=7.573467804589088E-4},
1_1_19981203,912643200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19981203,{NDWI=null},{NDWI=null},
1_1_19981211,913334400000,{NDWI=0.8610979525660348},{NDWI=0.8664038024450603},LANDSAT/LT5_L1T_8DAY_NDWI/19981211,{NDWI=0.031477662618188226},{NDWI=9.908432439044846E-4},
1_1_19981219,914025600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19981219,{NDWI=null},{NDWI=null},
1_1_19981227,914716800000,{NDWI=0.8077689435500688},{NDWI=0.8057201580156254},LANDSAT/LT5_L1T_8DAY_NDWI/19981227,{NDWI=0.02377021512144025},{NDWI=5.650231269195467E-4},
1_1_19990101,915148800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990101,{NDWI=null},{NDWI=null},
1_1_19990109,915840000000,{NDWI=0.9084008157603195},{NDWI=0.9167294958058525},LANDSAT/LT5_L1T_8DAY_NDWI/19990109,{NDWI=0.03042982617569251},{NDWI=9.25974321082861E-4},
1_1_19990117,916531200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990117,{NDWI=null},{NDWI=null},
1_1_19990125,917222400000,{NDWI=0.8101955866277101},{NDWI=0.8109011682304176},LANDSAT/LT5_L1T_8DAY_NDWI/19990125,{NDWI=0.023741711382893434},{NDWI=5.636688593886117E-4},
1_1_19990202,917913600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990202,{NDWI=null},{NDWI=null},
1_1_19990210,918604800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990210,{NDWI=null},{NDWI=null},
1_1_19990218,919296000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990218,{NDWI=null},{NDWI=null},
1_1_19990226,919987200000,{NDWI=0.9075996932918078},{NDWI=0.911397866417},LANDSAT/LT5_L1T_8DAY_NDWI/19990226,{NDWI=0.025045382551708423},{NDWI=6.272711871614207E-4},
1_1_19990306,920678400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990306,{NDWI=null},{NDWI=null},
1_1_19990314,921369600000,{NDWI=0.8257056296221664},{NDWI=0.824678917725881},LANDSAT/LT5_L1T_8DAY_NDWI/19990314,{NDWI=0.029143899049542402},{NDWI=8.493668518099184E-4},
1_1_19990322,922060800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990322,{NDWI=null},{NDWI=null},
1_1_19990330,922752000000,{NDWI=0.3702988027068267},{NDWI=0.33672754764556884},LANDSAT/LT5_L1T_8DAY_NDWI/19990330,{NDWI=0.11264964113130617},{NDWI=0.012689941647012067},
1_1_19990407,923443200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990407,{NDWI=null},{NDWI=null},
1_1_19990415,924134400000,{NDWI=0.9435064415875712},{NDWI=0.9467568883770391},LANDSAT/LT5_L1T_8DAY_NDWI/19990415,{NDWI=0.017796176336256023},{NDWI=3.1670389219111883E-4},
1_1_19990423,924825600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990423,{NDWI=null},{NDWI=null},
1_1_19990501,925516800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990501,{NDWI=null},{NDWI=null},
1_1_19990509,926208000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990509,{NDWI=null},{NDWI=null},
1_1_19990517,926899200000,{NDWI=0.9298157734530312},{NDWI=0.9406501307761926},LANDSAT/LT5_L1T_8DAY_NDWI/19990517,{NDWI=0.030131742890192898},{NDWI=9.079219296006903E-4},
1_1_19990525,927590400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990525,{NDWI=null},{NDWI=null},
1_1_19990602,928281600000,{NDWI=0.26193006870878127},{NDWI=0.1853644996881485},LANDSAT/LT5_L1T_8DAY_NDWI/19990602,{NDWI=0.19805829990845153},{NDWI=0.03922709016262613},
1_1_19990610,928972800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990610,{NDWI=null},{NDWI=null},
1_1_19990618,929664000000,{NDWI=-0.04205961164705072},{NDWI=-0.0666091607676612},LANDSAT/LT5_L1T_8DAY_NDWI/19990618,{NDWI=0.1885809384200312},{NDWI=0.035562770335379607},
1_1_19990626,930355200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990626,{NDWI=null},{NDWI=null},
1_1_19990704,931046400000,{NDWI=0.10330978509184434},{NDWI=0.09955035969614982},LANDSAT/LT5_L1T_8DAY_NDWI/19990704,{NDWI=0.1525140347099199},{NDWI=0.023260530783498653},
1_1_19990712,931737600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990712,{NDWI=null},{NDWI=null},
1_1_19990720,932428800000,{NDWI=0.18256967272703162},{NDWI=0.18380479963998947},LANDSAT/LT5_L1T_8DAY_NDWI/19990720,{NDWI=0.14386694076846837},{NDWI=0.020697696646077984},
1_1_19990728,933120000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990728,{NDWI=null},{NDWI=null},
1_1_19990805,933811200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990805,{NDWI=null},{NDWI=null},
1_1_19990813,934502400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990813,{NDWI=null},{NDWI=null},
1_1_19990821,935193600000,{NDWI=0.15190085236530268},{NDWI=0.15006276592612267},LANDSAT/LT5_L1T_8DAY_NDWI/19990821,{NDWI=0.10947801231572464},{NDWI=0.011985435180601956},
1_1_19990829,935884800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990829,{NDWI=null},{NDWI=null},
1_1_19990906,936576000000,{NDWI=0.1545472647883713},{NDWI=0.1423291537691565},LANDSAT/LT5_L1T_8DAY_NDWI/19990906,{NDWI=0.12653573556952916},{NDWI=0.016011292376121804},
1_1_19990914,937267200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990914,{NDWI=null},{NDWI=null},
1_1_19990922,937958400000,{NDWI=0.02050875870359166},{NDWI=0.00387953633859676},LANDSAT/LT5_L1T_8DAY_NDWI/19990922,{NDWI=0.09206240781498892},{NDWI=0.008475486932693333},
1_1_19990930,938649600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19990930,{NDWI=null},{NDWI=null},
1_1_19991008,939340800000,{NDWI=-0.041884230796635356},{NDWI=-0.061030577713002764},LANDSAT/LT5_L1T_8DAY_NDWI/19991008,{NDWI=0.09128451330701894},{NDWI=0.008332862369699318},
1_1_19991016,940032000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19991016,{NDWI=null},{NDWI=null},
1_1_19991024,940723200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19991024,{NDWI=null},{NDWI=null},
1_1_19991101,941414400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19991101,{NDWI=null},{NDWI=null},
1_1_19991109,942105600000,{NDWI=0.558106616840182},{NDWI=0.6038338216868314},LANDSAT/LT5_L1T_8DAY_NDWI/19991109,{NDWI=0.194469793050573},{NDWI=0.037818500409132684},
1_1_19991117,942796800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19991117,{NDWI=null},{NDWI=null},
1_1_19991125,943488000000,{NDWI=0.39486095542543787},{NDWI=0.3951030774651287},LANDSAT/LT5_L1T_8DAY_NDWI/19991125,{NDWI=0.02851062051528248},{NDWI=8.128554821664463E-4},
1_1_19991203,944179200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19991203,{NDWI=null},{NDWI=null},
1_1_19991211,944870400000,{NDWI=0.7955137717513889},{NDWI=0.7996049530622436},LANDSAT/LT5_L1T_8DAY_NDWI/19991211,{NDWI=0.024482337759392524},{NDWI=5.99384862164977E-4},
1_1_19991219,945561600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19991219,{NDWI=null},{NDWI=null},
1_1_19991227,946252800000,{NDWI=0.5351749606240985},{NDWI=0.5395867824554443},LANDSAT/LT5_L1T_8DAY_NDWI/19991227,{NDWI=0.03732689191082598},{NDWI=0.0013932968597224857},
1_1_20000101,946684800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000101,{NDWI=null},{NDWI=null},
1_1_20000109,947376000000,{NDWI=0.5879712148830148},{NDWI=0.61908717751503},LANDSAT/LT5_L1T_8DAY_NDWI/20000109,{NDWI=0.16445372008470105},{NDWI=0.0270450260496972},
1_1_20000117,948067200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000117,{NDWI=null},{NDWI=null},
1_1_20000125,948758400000,{NDWI=0.9327560845186565},{NDWI=0.934020629950932},LANDSAT/LT5_L1T_8DAY_NDWI/20000125,{NDWI=0.019957991515230332},{NDWI=3.9832142532200595E-4},
1_1_20000202,949449600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000202,{NDWI=null},{NDWI=null},
1_1_20000210,950140800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000210,{NDWI=null},{NDWI=null},
1_1_20000218,950832000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000218,{NDWI=null},{NDWI=null},
1_1_20000226,951523200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000226,{NDWI=null},{NDWI=null},
1_1_20000305,952214400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000305,{NDWI=null},{NDWI=null},
1_1_20000313,952905600000,{NDWI=0.9472784022354099},{NDWI=0.9516619878624557},LANDSAT/LT5_L1T_8DAY_NDWI/20000313,{NDWI=0.017499289190739564},{NDWI=3.062251221811346E-4},
1_1_20000321,953596800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000321,{NDWI=null},{NDWI=null},
1_1_20000329,954288000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000329,{NDWI=null},{NDWI=null},
1_1_20000406,954979200000,{NDWI=0.26690305883170573},{NDWI=0.26037473925228777},LANDSAT/LT5_L1T_8DAY_NDWI/20000406,{NDWI=0.03567206629101795},{NDWI=0.0012724963134707792},
1_1_20000414,955670400000,{NDWI=0.831677048348634},{NDWI=0.8373208131108966},LANDSAT/LT5_L1T_8DAY_NDWI/20000414,{NDWI=0.03146519315869532},{NDWI=9.900583805140068E-4},
1_1_20000422,956361600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000422,{NDWI=null},{NDWI=null},
1_1_20000430,957052800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000430,{NDWI=null},{NDWI=null},
1_1_20000508,957744000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000508,{NDWI=null},{NDWI=null},
1_1_20000516,958435200000,{NDWI=0.12975018374949102},{NDWI=0.04279859773814678},LANDSAT/LT5_L1T_8DAY_NDWI/20000516,{NDWI=0.326745772849927},{NDWI=0.10676280007529608},
1_1_20000524,959126400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000524,{NDWI=null},{NDWI=null},
1_1_20000601,959817600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000601,{NDWI=null},{NDWI=null},
1_1_20000609,960508800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000609,{NDWI=null},{NDWI=null},
1_1_20000617,961200000000,{NDWI=0.12143939051235073},{NDWI=0.12297413141831108},LANDSAT/LT5_L1T_8DAY_NDWI/20000617,{NDWI=0.13659569917379297},{NDWI=0.018658385032777346},
1_1_20000625,961891200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000625,{NDWI=null},{NDWI=null},
1_1_20000703,962582400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000703,{NDWI=null},{NDWI=null},
1_1_20000711,963273600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000711,{NDWI=null},{NDWI=null},
1_1_20000719,963964800000,{NDWI=0.1660077842358868},{NDWI=0.16617387692843164},LANDSAT/LT5_L1T_8DAY_NDWI/20000719,{NDWI=0.11708753011568775},{NDWI=0.013709489708592086},
1_1_20000727,964656000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000727,{NDWI=null},{NDWI=null},
1_1_20000804,965347200000,{NDWI=0.10768094404094149},{NDWI=0.10321661084890366},LANDSAT/LT5_L1T_8DAY_NDWI/20000804,{NDWI=0.10451161905314983},{NDWI=0.010922678517110712},
1_1_20000812,966038400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20000812,{NDWI=null},{NDWI=null},
