system:index,ID,mean,median,source,stdDev,.geo
1_1_19870712_5,UCDSNM014503,0.5475614300606559,0.552800178527832,LANDSAT/LT5_L1T_8DAY_NDVI/19870712,0.09399164626697047,
1_1_19870720_5,UCDSNM014503,0.5047065348470695,0.5141054272651673,LANDSAT/LT5_L1T_8DAY_NDVI/19870720,0.08442605178078241,
1_1_19870728_5,UCDSNM014503,0.48448065081809427,0.4980439096689224,LANDSAT/LT5_L1T_8DAY_NDVI/19870728,0.08596601278362438,
1_1_19870805_5,UCDSNM014503,0.42786110332325766,0.43197033181786537,LANDSAT/LT5_L1T_8DAY_NDVI/19870805,0.07191625636710439,
1_1_19870821_5,UCDSNM014503,0.39312466151825004,0.39527533650398256,LANDSAT/LT5_L1T_8DAY_NDVI/19870821,0.061235740316142206,
1_1_19870922_5,UCDSNM014503,0.3106586429609321,0.31723068539912885,LANDSAT/LT5_L1T_8DAY_NDVI/19870922,0.04567722291560789,
1_1_19871008_5,UCDSNM014503,0.2871135198574232,0.28810663734163555,LANDSAT/LT5_L1T_8DAY_NDVI/19871008,0.03871908623537357,
1_1_19880313_5,UCDSNM014503,-0.06477721198019341,-0.07126450224926598,LANDSAT/LT5_L1T_8DAY_NDVI/19880313,0.03080584938087793,
1_1_19880329_5,UCDSNM014503,-0.02106687645566365,-0.026259396941615984,LANDSAT/LT5_L1T_8DAY_NDVI/19880329,0.03610866340635775,
1_1_19880516_5,UCDSNM014503,0.2774972286313138,0.2627748176455498,LANDSAT/LT5_L1T_8DAY_NDVI/19880516,0.07608864597939186,
1_1_19880617_5,UCDSNM014503,0.5291158621788487,0.5214129934708277,LANDSAT/LT5_L1T_8DAY_NDVI/19880617,0.10428981599574134,
1_1_19880703_5,UCDSNM014503,0.5423786138045661,0.5414438724517823,LANDSAT/LT5_L1T_8DAY_NDVI/19880703,0.09059799664539721,
1_1_19880719_5,UCDSNM014503,0.0777257073893999,0.0633337247897597,LANDSAT/LT5_L1T_8DAY_NDVI/19880719,0.04281761951981461,
1_1_19880820_5,UCDSNM014503,0.4242839866265568,0.425370325644811,LANDSAT/LT5_L1T_8DAY_NDVI/19880820,0.0766133106872755,
1_1_19880905_5,UCDSNM014503,0.39228638156355006,0.39376076062520343,LANDSAT/LT5_L1T_8DAY_NDVI/19880905,0.06367899595707605,
1_1_19880921_5,UCDSNM014503,0.29755393935933105,0.29748647411664325,LANDSAT/LT5_L1T_8DAY_NDVI/19880921,0.03943494037159044,
1_1_19881007_5,UCDSNM014503,0.1289665296933176,0.1246661268945398,LANDSAT/LT5_L1T_8DAY_NDVI/19881007,0.017285903342562515,
1_1_19881023_5,UCDSNM014503,0.287127237399496,0.28612479141780306,LANDSAT/LT5_L1T_8DAY_NDVI/19881023,0.040041240260678505,
1_1_19881108_5,UCDSNM014503,-0.0031100570376246593,-0.002399036753922701,LANDSAT/LT5_L1T_8DAY_NDVI/19881108,0.03177073549727753,
1_1_19881124_5,UCDSNM014503,0.021159780263536876,0.012976688244158313,LANDSAT/LT5_L1T_8DAY_NDVI/19881124,0.0340948526760063,
1_1_19881210_5,UCDSNM014503,-0.0034919602898917995,-0.014641593313879438,LANDSAT/LT5_L1T_8DAY_NDVI/19881210,0.04024143977231202,
1_1_19890117_5,UCDSNM014503,0.01113633143362205,0.0012755501825892019,LANDSAT/LT5_L1T_8DAY_NDVI/19890117,0.037125605277080975,
1_1_19890202_5,UCDSNM014503,0.039354915364971474,0.040406121561924614,LANDSAT/LT5_L1T_8DAY_NDVI/19890202,0.009238402336483178,
1_1_19890306_5,UCDSNM014503,0.007938208493155104,0.009537120549274343,LANDSAT/LT5_L1T_8DAY_NDVI/19890306,0.01349496532509848,
1_1_19890322_5,UCDSNM014503,-0.03652890216954578,-0.04121672384440899,LANDSAT/LT5_L1T_8DAY_NDVI/19890322,0.020819962635880384,
1_1_19890407_5,UCDSNM014503,-0.04118684832005792,-0.04121539139134042,LANDSAT/LT5_L1T_8DAY_NDVI/19890407,0.017415186880412648,
1_1_19890525_5,UCDSNM014503,0.23233706760828202,0.23987731151282787,LANDSAT/LT5_L1T_8DAY_NDVI/19890525,0.08344987558625593,
1_1_19890610_5,UCDSNM014503,0.3801908134518829,0.3658988042311235,LANDSAT/LT5_L1T_8DAY_NDVI/19890610,0.11450049139199944,
1_1_19890728_5,UCDSNM014503,0.5578532344724701,0.5645349405028603,LANDSAT/LT5_L1T_8DAY_NDVI/19890728,0.1004670664592723,
1_1_19890813_5,UCDSNM014503,0.528644405492731,0.5371273398399353,LANDSAT/LT5_L1T_8DAY_NDVI/19890813,0.08980067640660108,
1_1_19890829_5,UCDSNM014503,0.472444175146304,0.4741687476634979,LANDSAT/LT5_L1T_8DAY_NDVI/19890829,0.07861513462623873,
1_1_19890930_5,UCDSNM014503,0.31638734129832147,0.3368489146232605,LANDSAT/LT5_L1T_8DAY_NDVI/19890930,0.08503742409884278,
1_1_19891016_5,UCDSNM014503,0.325397964392886,0.3260176109856573,LANDSAT/LT5_L1T_8DAY_NDVI/19891016,0.050525700304378966,
1_1_19891117_5,UCDSNM014503,0.12372171363772598,0.10593304451968935,LANDSAT/LT5_L1T_8DAY_NDVI/19891117,0.10418638940580627,
1_1_19891203_5,UCDSNM014503,0.006634385210048831,0.0014124050109838957,LANDSAT/LT5_L1T_8DAY_NDVI/19891203,0.028182995659705827,
1_1_19900101_5,UCDSNM014503,0.05568587776395984,0.05231622369451956,LANDSAT/LT5_L1T_8DAY_NDVI/19900101,0.013951679452094664,
1_1_19900202_5,UCDSNM014503,0.040269628592282246,0.04089188534352514,LANDSAT/LT5_L1T_8DAY_NDVI/19900202,0.006731286000858456,
1_1_19900218_5,UCDSNM014503,0.002865341367697287,-0.0016182155472804502,LANDSAT/LT5_L1T_8DAY_NDVI/19900218,0.020015327336156567,
1_1_19900306_5,UCDSNM014503,-0.021390344371790732,-0.026771798346410778,LANDSAT/LT5_L1T_8DAY_NDVI/19900306,0.022561121618635924,
1_1_19900322_5,UCDSNM014503,-0.06591404121476306,-0.07195053335565788,LANDSAT/LT5_L1T_8DAY_NDVI/19900322,0.02396176739451873,
1_1_19900407_5,UCDSNM014503,-0.027728724387758977,-0.03479881003499031,LANDSAT/LT5_L1T_8DAY_NDVI/19900407,0.02533160989962549,
1_1_19900423_5,UCDSNM014503,0.05104551941387023,0.038031351566314694,LANDSAT/LT5_L1T_8DAY_NDVI/19900423,0.05751072103496026,
1_1_19900509_5,UCDSNM014503,0.3017819412491722,0.30819086233774823,LANDSAT/LT5_L1T_8DAY_NDVI/19900509,0.08420856365320756,
1_1_19900610_5,UCDSNM014503,0.4878308486366353,0.48587184331633826,LANDSAT/LT5_L1T_8DAY_NDVI/19900610,0.1069320179439044,
1_1_19900813_5,UCDSNM014503,0.492195057972718,0.5013270974159241,LANDSAT/LT5_L1T_8DAY_NDVI/19900813,0.09271108321037959,
1_1_19900829_5,UCDSNM014503,0.42515263768413775,0.43153926357626915,LANDSAT/LT5_L1T_8DAY_NDVI/19900829,0.07552779511642446,
1_1_19900914_5,UCDSNM014503,0.3718259368142261,0.3757007320721944,LANDSAT/LT5_L1T_8DAY_NDVI/19900914,0.05971080412729751,
1_1_19900930_5,UCDSNM014503,0.3358562897667433,0.33716849486033124,LANDSAT/LT5_L1T_8DAY_NDVI/19900930,0.04940485981825846,
1_1_19901016_5,UCDSNM014503,0.10566814519767605,0.08891457468271255,LANDSAT/LT5_L1T_8DAY_NDVI/19901016,0.051023689496600855,
1_1_19910407_5,UCDSNM014503,-0.04983346779014341,-0.05490275345197538,LANDSAT/LT5_L1T_8DAY_NDVI/19910407,0.020412580811146094,
1_1_19910423_5,UCDSNM014503,-0.02594539450235643,-0.02276512235403061,LANDSAT/LT5_L1T_8DAY_NDVI/19910423,0.020658410949332417,
1_1_19910509_5,UCDSNM014503,-0.004344780529434122,0.00248636557996549,LANDSAT/LT5_L1T_8DAY_NDVI/19910509,0.030054529630195795,
1_1_19910525_5,UCDSNM014503,0.1684239214570829,0.19344929026232827,LANDSAT/LT5_L1T_8DAY_NDVI/19910525,0.09453231564867755,
1_1_19910610_5,UCDSNM014503,0.38087384785684025,0.3770644422620535,LANDSAT/LT5_L1T_8DAY_NDVI/19910610,0.11348983018086307,
1_1_19910626_5,UCDSNM014503,0.4843077993937327,0.4822949171066284,LANDSAT/LT5_L1T_8DAY_NDVI/19910626,0.10861028179746804,
1_1_19910712_5,UCDSNM014503,0.5187498350092705,0.5253058224916458,LANDSAT/LT5_L1T_8DAY_NDVI/19910712,0.0935387102805229,
1_1_19910728_5,UCDSNM014503,0.4897325342985832,0.48646078010400134,LANDSAT/LT5_L1T_8DAY_NDVI/19910728,0.08716515711794938,
1_1_19910813_5,UCDSNM014503,0.1754991330019049,0.16959518690903982,LANDSAT/LT5_L1T_8DAY_NDVI/19910813,0.039502873977936066,
1_1_19910914_5,UCDSNM014503,0.42484258936728914,0.425316875631159,LANDSAT/LT5_L1T_8DAY_NDVI/19910914,0.06443974736106671,
1_1_19910930_5,UCDSNM014503,0.3695901516731288,0.3705087559563773,LANDSAT/LT5_L1T_8DAY_NDVI/19910930,0.05488743342834953,
1_1_19911016_5,UCDSNM014503,0.15288784630178714,0.1467207670211792,LANDSAT/LT5_L1T_8DAY_NDVI/19911016,0.031640840078529194,
1_1_19920414_5,UCDSNM014503,0.03577062489043352,0.035300663926384666,LANDSAT/LT5_L1T_8DAY_NDVI/19920414,0.0033610421080825,
1_1_19920430_5,UCDSNM014503,0.22151534547362786,0.22953688033989497,LANDSAT/LT5_L1T_8DAY_NDVI/19920430,0.056696994488236604,
1_1_19920516_5,UCDSNM014503,0.3567035731857704,0.34597623561109814,LANDSAT/LT5_L1T_8DAY_NDVI/19920516,0.08350553065586398,
1_1_19920601_5,UCDSNM014503,0.4944156229323068,0.48244266785108125,LANDSAT/LT5_L1T_8DAY_NDVI/19920601,0.1013750156661647,
1_1_19920617_5,UCDSNM014503,0.13076710199659808,0.08403386324644088,LANDSAT/LT5_L1T_8DAY_NDVI/19920617,0.12173640694042066,
1_1_19920703_5,UCDSNM014503,0.3095882084487255,0.31419431500964695,LANDSAT/LT5_L1T_8DAY_NDVI/19920703,0.11576350998268334,
1_1_19920719_5,UCDSNM014503,0.48756554267392627,0.49242857098579407,LANDSAT/LT5_L1T_8DAY_NDVI/19920719,0.06963256885249043,
1_1_19920804_5,UCDSNM014503,0.440097744708135,0.4377886707132513,LANDSAT/LT5_L1T_8DAY_NDVI/19920804,0.065143864567274,
1_1_19920820_5,UCDSNM014503,0.4399675630047427,0.43815892233568077,LANDSAT/LT5_L1T_8DAY_NDVI/19920820,0.0631422001356896,
1_1_19920905_5,UCDSNM014503,0.410323966489078,0.4073054546659643,LANDSAT/LT5_L1T_8DAY_NDVI/19920905,0.05203169060049229,
1_1_19920921_5,UCDSNM014503,0.34095254324275703,0.34267837703228,LANDSAT/LT5_L1T_8DAY_NDVI/19920921,0.045711800354440266,
