system:index,ID,mean,median,source,stdDev,.geo
1_1_19910509_5,UCDSNM014503,0.9171733831990387,0.9345613246740296,LANDSAT/LT5_L1T_8DAY_NDWI/19910509,0.04849880744410199,
1_1_19910525_5,UCDSNM014503,0.10088879363531404,0.011384919518604875,LANDSAT/LT5_L1T_8DAY_NDWI/19910525,0.2743656255273659,
1_1_19910610_5,UCDSNM014503,-0.00972507071953754,-0.02603707881644368,LANDSAT/LT5_L1T_8DAY_NDWI/19910610,0.15571502592309305,
1_1_19910626_5,UCDSNM014503,0.08595258713711924,0.06514533460140229,LANDSAT/LT5_L1T_8DAY_NDWI/19910626,0.1470358395394865,
1_1_19910712_5,UCDSNM014503,0.1115266085013286,0.0830608420073986,LANDSAT/LT5_L1T_8DAY_NDWI/19910712,0.125800555038534,
1_1_19910728_5,UCDSNM014503,0.19511181263998872,0.18517505771973553,LANDSAT/LT5_L1T_8DAY_NDWI/19910728,0.09233175662377173,
1_1_19910813_5,UCDSNM014503,0.24994666390193038,0.24927296340465546,LANDSAT/LT5_L1T_8DAY_NDWI/19910813,0.015144678969597243,
1_1_19910914_5,UCDSNM014503,-0.013573503233898814,-0.024352590420416424,LANDSAT/LT5_L1T_8DAY_NDWI/19910914,0.0771578826872139,
1_1_19910930_5,UCDSNM014503,-0.052463555678185274,-0.06011676483533599,LANDSAT/LT5_L1T_8DAY_NDWI/19910930,0.07073554502576941,
1_1_19911016_5,UCDSNM014503,0.11464751217508873,0.12029021730025609,LANDSAT/LT5_L1T_8DAY_NDWI/19911016,0.047611887894137256,
1_1_19920414_5,UCDSNM014503,0.46540979640396235,0.4656524956226349,LANDSAT/LT5_L1T_8DAY_NDWI/19920414,0.005957833092430849,
1_1_19920430_5,UCDSNM014503,-0.013960607653182916,-0.05703544430434704,LANDSAT/LT5_L1T_8DAY_NDWI/19920430,0.1944413353284608,
1_1_19920516_5,UCDSNM014503,0.06105209435263251,0.05308367013931274,LANDSAT/LT5_L1T_8DAY_NDWI/19920516,0.11825801219062426,
1_1_19920601_5,UCDSNM014503,0.12474237276489776,0.09546180566151936,LANDSAT/LT5_L1T_8DAY_NDWI/19920601,0.14827391984788882,
1_1_19920617_5,UCDSNM014503,0.24002022367705747,0.21626015646117075,LANDSAT/LT5_L1T_8DAY_NDWI/19920617,0.12470882476511355,
1_1_19920703_5,UCDSNM014503,0.18734814258444535,0.17345355078577995,LANDSAT/LT5_L1T_8DAY_NDWI/19920703,0.11970046855007249,
1_1_19920719_5,UCDSNM014503,0.07024745613889395,0.0448786314915527,LANDSAT/LT5_L1T_8DAY_NDWI/19920719,0.10808389702357314,
1_1_19920804_5,UCDSNM014503,0.04827156409271824,0.028812283960481484,LANDSAT/LT5_L1T_8DAY_NDWI/19920804,0.08790009231898102,
1_1_19920820_5,UCDSNM014503,0.007757981945006776,-0.012727723643183707,LANDSAT/LT5_L1T_8DAY_NDWI/19920820,0.08106875041463789,
1_1_19920905_5,UCDSNM014503,-0.02656070599122195,-0.04013447918825679,LANDSAT/LT5_L1T_8DAY_NDWI/19920905,0.07117193328959687,
1_1_19920921_5,UCDSNM014503,-0.07626186248252341,-0.08501742780208588,LANDSAT/LT5_L1T_8DAY_NDWI/19920921,0.061504467099009,
1_1_19921007_5,UCDSNM014503,-0.08438813399813522,-0.09533363405395956,LANDSAT/LT5_L1T_8DAY_NDWI/19921007,0.0672557041863174,
1_1_19921108_5,UCDSNM014503,0.7324665219629295,0.7785293459892273,LANDSAT/LT5_L1T_8DAY_NDWI/19921108,0.1485577054752606,
1_1_19921124_5,UCDSNM014503,0.7562242408555065,0.7605512183288048,LANDSAT/LT5_L1T_8DAY_NDWI/19921124,0.028115188277976107,
1_1_19930125_5,UCDSNM014503,0.8797699056234305,0.8817124783992767,LANDSAT/LT5_L1T_8DAY_NDWI/19930125,0.024543653866650954,
1_1_19930210_5,UCDSNM014503,0.7318634641009096,0.7273369580507278,LANDSAT/LT5_L1T_8DAY_NDWI/19930210,0.042775793827250524,
1_1_19930226_5,UCDSNM014503,0.8000570041068057,0.7986385921637217,LANDSAT/LT5_L1T_8DAY_NDWI/19930226,0.019350366380191664,
1_1_19930330_5,UCDSNM014503,0.7188766263209182,0.7164932092030843,LANDSAT/LT5_L1T_8DAY_NDWI/19930330,0.044225038095434335,
1_1_19930415_5,UCDSNM014503,0.5203221864580416,0.521812801177685,LANDSAT/LT5_L1T_8DAY_NDWI/19930415,0.023780189141334507,
1_1_19930501_5,UCDSNM014503,0.7039043952925292,0.7045183233272883,LANDSAT/LT5_L1T_8DAY_NDWI/19930501,0.01524324689193249,
1_1_19930517_5,UCDSNM014503,0.23599934265219266,0.21921714482087534,LANDSAT/LT5_L1T_8DAY_NDWI/19930517,0.05050327617433383,
1_1_19930704_5,UCDSNM014503,0.1549285130822541,0.15039297565817833,LANDSAT/LT5_L1T_8DAY_NDWI/19930704,0.15245420420696992,
1_1_19930720_5,UCDSNM014503,0.21430716561279628,0.20366091132164002,LANDSAT/LT5_L1T_8DAY_NDWI/19930720,0.063711152260147,
1_1_19930805_5,UCDSNM014503,0.20170416246090123,0.19735688716173172,LANDSAT/LT5_L1T_8DAY_NDWI/19930805,0.131598905199954,
1_1_19930821_5,UCDSNM014503,0.15332682813811377,0.14550388285091945,LANDSAT/LT5_L1T_8DAY_NDWI/19930821,0.12822812107101195,
1_1_19930906_5,UCDSNM014503,0.07653667798269727,0.06827502697706223,LANDSAT/LT5_L1T_8DAY_NDWI/19930906,0.10601558981909448,
1_1_19930922_5,UCDSNM014503,0.0027034638104019093,-0.005723667579392592,LANDSAT/LT5_L1T_8DAY_NDWI/19930922,0.09352008676436577,
1_1_19931024_5,UCDSNM014503,-0.026834335349466627,-0.04496438801288605,LANDSAT/LT5_L1T_8DAY_NDWI/19931024,0.0773892059952402,
1_1_19931109_5,UCDSNM014503,0.6967015135564933,0.694710373878479,LANDSAT/LT5_L1T_8DAY_NDWI/19931109,0.03636390782464996,
1_1_19931125_5,UCDSNM014503,0.3797501130191685,0.3776693509684669,LANDSAT/LT5_L1T_8DAY_NDWI/19931125,0.012968330437026802,
1_1_19940125_5,UCDSNM014503,0.8140210757172546,0.8157230265000287,LANDSAT/LT5_L1T_8DAY_NDWI/19940125,0.019237117555732344,
1_1_19940210_5,UCDSNM014503,0.5886862650369538,0.5965794563293457,LANDSAT/LT5_L1T_8DAY_NDWI/19940210,0.06066509129558238,
1_1_19940226_5,UCDSNM014503,0.5938259242120518,0.5950102210044861,LANDSAT/LT5_L1T_8DAY_NDWI/19940226,0.01878858350677683,
1_1_19940314_5,UCDSNM014503,0.9120560527078418,0.9147504919614547,LANDSAT/LT5_L1T_8DAY_NDWI/19940314,0.015793235143193307,
1_1_19940330_5,UCDSNM014503,0.8811195436252616,0.8862656919579757,LANDSAT/LT5_L1T_8DAY_NDWI/19940330,0.02284362923349879,
1_1_19940415_5,UCDSNM014503,0.8638822985686924,0.9162459419323847,LANDSAT/LT5_L1T_8DAY_NDWI/19940415,0.1398606624741425,
1_1_19940517_5,UCDSNM014503,0.035636420107306555,0.033970511984080076,LANDSAT/LT5_L1T_8DAY_NDWI/19940517,0.0983346969331692,
1_1_19940602_5,UCDSNM014503,0.0737651769888132,0.0562711413949728,LANDSAT/LT5_L1T_8DAY_NDWI/19940602,0.15134262740086976,
1_1_19940618_5,UCDSNM014503,0.14661151448320336,0.1264722521106402,LANDSAT/LT5_L1T_8DAY_NDWI/19940618,0.12983042432417194,
1_1_19940704_5,UCDSNM014503,0.14458077347849096,0.1225954731926322,LANDSAT/LT5_L1T_8DAY_NDWI/19940704,0.13408209034240745,
1_1_19940720_5,UCDSNM014503,0.09609013215075732,0.07975867142279942,LANDSAT/LT5_L1T_8DAY_NDWI/19940720,0.1117512001689633,
1_1_19940805_5,UCDSNM014503,0.07719714605409676,0.05224505718797445,LANDSAT/LT5_L1T_8DAY_NDWI/19940805,0.1335861796576718,
1_1_19940821_5,UCDSNM014503,-0.009864886823131448,-0.018249998179574806,LANDSAT/LT5_L1T_8DAY_NDWI/19940821,0.08375585125157493,
1_1_19940906_5,UCDSNM014503,0.09136268728961214,0.09233835282234046,LANDSAT/LT5_L1T_8DAY_NDWI/19940906,0.08311776562585912,
1_1_19941024_5,UCDSNM014503,-0.04973836117119522,-0.06453885386387508,LANDSAT/LT5_L1T_8DAY_NDWI/19941024,0.0773136535274727,
1_1_19941109_5,UCDSNM014503,0.47970551874928136,0.4835544526576996,LANDSAT/LT5_L1T_8DAY_NDWI/19941109,0.02072306048095742,
1_1_19941125_5,UCDSNM014503,0.7177337130794673,0.8145725806554158,LANDSAT/LT5_L1T_8DAY_NDWI/19941125,0.22228781071179146,
1_1_19941211_5,UCDSNM014503,0.8362874124681926,0.8355164904343454,LANDSAT/LT5_L1T_8DAY_NDWI/19941211,0.03390304179279041,
1_1_19950117_5,UCDSNM014503,0.49649622926859605,0.5023065967993303,LANDSAT/LT5_L1T_8DAY_NDWI/19950117,0.04988337613746544,
